comparison_type,parcel_id,map,block,lot,current_sale_price,current_sale_date,current_qualified,current_book_page,prior1_sale_price,prior1_sale_date,prior1_book_page,prior2_sale_price,prior2_sale_date,prior2_book_page,prior3_sale_price,prior3_sale_date,prior3_book_page,data_quality_notes
CORRECTED_COMPREHENSIVE,93-99,93,99,,0.0,1974-08-23,Q,1233/0584,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,93-100,93,100,,283733.0,2007-03-30,Q,3393/0126,55000.0,2002-11-12,02736/0916,55000.0,2002-11-12,2736/0916,55000.0,2002-09-18,02713/0493,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-100,93,100,,283733.0,2007-03-30,Q,3393/0126,55000.0,2002-11-12,02736/0916,55000.0,2002-09-18,02713/0493,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,93-101,93,101,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-101,93,101,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,93-102,93,102,,259500.0,2019-06-06,Q,4442/0093,206000.0,2006-11-03,3344/0739,206000.0,1987-07-01,01678/0401,0.0,1987-07-01,1678/0401,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-102,93,102,,259500.0,2019-06-06,Q,4442/0093,206000.0,2006-11-03,3344/0739,206000.0,1987-07-01,01678/0401,0.0,1987-07-01,1678/0401,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-103,93,103,,0.0,2023-10-26,U,4834/0538,0.0,2018-12-13,4407/0688,0.0,2013-09-16,4012/0074,77333.0,1996-09-12,1996/0489,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-103,93,103,,0.0,2023-10-26,U,4834/0538,0.0,2018-12-13,4407/0688,0.0,2013-09-16,4012/0074,77333.0,1996-09-12,1996/0489,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-104,93,104,,118000.0,2018-09-28,Q,4392/0344,0.0,2008-08-01,3542/0824,0.0,1994-10-27,02115/0705,64000.0,1994-10-27,2115/0705,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-104,93,104,,118000.0,2018-09-28,Q,4392/0344,0.0,2008-08-01,3542/0824,0.0,1994-10-27,02115/0705,64000.0,1994-10-27,2115/0705,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-105,93,105,,0.0,2019-10-04,Q,4471/0693,38500.0,2017-08-17,4305/0589,38500.0,2016-08-04,4273/0185,35733.0,2016-06-28,4219/0033,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-105,93,105,,0.0,2019-10-04,Q,4471/0693,38500.0,2017-08-17,4305/0589,38500.0,2016-08-04,4273/0185,35733.0,2016-06-28,4219/0033,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-106,93,106,,331000.0,2024-05-07,U,4864/0300,150000.0,2018-10-22,4396/0500,150000.0,2003-09-13,0/0,0.0,1993-09-28,02051/0291,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-106,93,106,,331000.0,2024-05-07,U,4864/0300,150000.0,2018-10-22,4396/0500,150000.0,2003-09-13,0/0,0.0,1993-09-28,02051/0291,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-107,93,107,,0.0,1989-09-27,Q,1825/0614,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-107,93,107,,0.0,1989-09-27,Q,1825/0614,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,93-108,93,108,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-108,93,108,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,93-109,93,109,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-109,93,109,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,93-110,93,110,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-110,93,110,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,93-111,93,111,,0.0,2000-08-14,Q,2483/0021,0.0,1900-01-01,0/0,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-111,93,111,,0.0,2000-08-14,Q,2483/0021,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,93-112,93,112,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-112,93,112,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,93-113,93,113,,331000.0,2024-05-07,U,4864/0300,150000.0,2018-10-22,4396/0500,150000.0,2003-09-13,0/0,0.0,1993-09-28,2051/0291,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-113,93,113,,331000.0,2024-05-07,U,4864/0300,150000.0,2018-10-22,4396/0500,150000.0,2003-09-13,0/0,0.0,1993-09-28,2051/0291,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-114,93,114,,0.0,2019-10-04,Q,4471/0693,38500.0,2017-08-17,4305/0589,38500.0,2016-08-04,4273/0185,35733.0,2016-06-28,4219/0033,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-114,93,114,,0.0,2019-10-04,Q,4471/0693,38500.0,2017-08-17,4305/0589,38500.0,2016-08-04,4273/0185,35733.0,2016-06-28,4219/0033,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-115,93,115,,118000.0,2018-09-28,Q,4392/0344,0.0,2008-08-01,3542/0824,0.0,1994-10-27,02115/0705,64000.0,1994-10-27,2115/0705,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-115,93,115,,118000.0,2018-09-28,Q,4392/0344,0.0,2008-08-01,3542/0824,0.0,1994-10-27,02115/0705,64000.0,1994-10-27,2115/0705,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-116,93,116,,0.0,2012-05-08,Q,0/0,143133.0,2010-04-15,3694/342,143133.0,2006-06-07,03289/0211,0.0,2006-06-07,3289/0211,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-116,93,116,,0.0,2012-05-08,Q,0/0,143133.0,2010-04-15,3694/342,143133.0,2006-06-07,03289/0211,0.0,2006-06-07,3289/0211,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-117,93,117,,0.0,2018-12-13,Q,4407/0688,0.0,2015-03-23,4116/0868,0.0,2013-09-16,4012/0074,77333.0,1996-09-12,1996/0489,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-117,93,117,,0.0,2018-12-13,Q,4407/0688,0.0,2015-03-23,4116/0868,0.0,2013-09-16,4012/0074,77333.0,1996-09-12,1996/0489,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-118,93,118,,259500.0,2019-06-06,Q,4442/0093,206000.0,2006-11-03,3344/0739,206000.0,1987-07-01,01678/0401,0.0,1987-07-01,1678/0401,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-118,93,118,,259500.0,2019-06-06,Q,4442/0093,206000.0,2006-11-03,3344/0739,206000.0,1987-07-01,01678/0401,0.0,1987-07-01,1678/0401,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-119,93,119,,63000.0,1987-08-27,Q,1690/0963,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-119,93,119,,63000.0,1987-08-27,Q,1690/0963,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,93-120,93,120,,85000.0,2005-06-30,Q,3161/0517,0.0,1964-12-30,1013/0318,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-120,93,120,,85000.0,2005-06-30,Q,3161/0517,0.0,1964-12-30,1013/0318,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,93-122,93,122,,0.0,2004-05-24,Q,3009/0981,0.0,1987-09-02,01690/0963,0.0,1987-09-02,1690/0963,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-122,93,122,,0.0,2004-05-24,Q,3009/0981,0.0,1987-09-02,01690/0963,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,93-123,93,123,,17000.0,2021-12-01,U,4690/213,0.0,2004-07-31,0/0,0.0,2001-12-18,02612/0744,4000.0,2001-12-18,2612/0744,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-123,93,123,,17000.0,2021-12-01,U,4690/213,0.0,2004-07-31,0/0,0.0,2001-12-18,02612/0744,4000.0,2001-12-18,2612/0744,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,93-125,93,125,,0.0,1900-01-01,Q,0/0,nan,,nan,nan,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,93-125,93,125,,0.0,1900-01-01,Q,0/0,,,,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 1 sources
ORIGINAL_NHDRA,94-1,94,1,,399000.0,2005-08-31,Q,3186/0489,399000.0,2005-08-30,3186/0489,399000.0,2003-09-19,2892/0683,0.0,2003-09-19,2892/0683,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-1,94,1,,399000.0,2005-08-31,Q,3186/0489,399000.0,2003-09-19,2892/0683,0.0,2003-09-19,2892/0683,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-2,94,2,,0.0,1972-01-06,Q,1157/0498,0.0,1900-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-2,94,2,,0.0,1972-01-06,Q,1157/0498,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-2-100,94,2,100,190000.0,2007-12-31,Q,3482/0371,190000.0,2007-12-30,03482/0371,190000.0,1977-05-27,1311/0646,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-2-100,94,2,100,190000.0,2007-12-31,Q,3482/0371,190000.0,1977-05-27,1311/0646,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-3,94,3,,0.0,2008-06-20,Q,3529/0563,0.0,1987-08-05,01688/0644,0.0,1987-08-05,1688/0644,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-3,94,3,,0.0,2008-06-20,Q,3529/0563,0.0,1987-08-05,01688/0644,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-4,94,4,,0.0,2013-08-13,Q,4006/0475,0.0,2013-04-19,3977/0060,0.0,2008-11-27,0/0,0.0,1969-07-01,1095/0118,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-4,94,4,,0.0,2013-08-13,Q,4006/0475,0.0,2013-04-19,3977/0060,0.0,2008-11-27,0/0,0.0,1969-07-01,1095/0118,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-5,94,5,,195000.0,2012-04-09,Q,3872/0349,0.0,1999-03-30,2382/0302,0.0,1979-11-16,01386/0933,0.0,1979-11-16,1386/0933,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-5,94,5,,195000.0,2012-04-09,Q,3872/0349,0.0,1999-03-30,2382/0302,0.0,1979-11-16,01386/0933,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-6,94,6,,0.0,2020-11-13,Q,4581/631,0.0,2020-03-29,0/0,0.0,2007-09-21,3458/0729,0.0,1997-01-27,02237/0065,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-6,94,6,,0.0,2020-11-13,Q,4581/631,0.0,2020-03-29,0/0,0.0,2007-09-21,3458/0729,0.0,1997-01-27,02237/0065,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-7,94,7,,96000.0,1989-08-25,Q,1821/0849,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-7,94,7,,96000.0,1989-08-25,Q,1821/0849,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-8,94,8,,425000.0,2024-04-29,Q,4862/0715,260000.0,2017-04-28,4281/0134,260000.0,2005-04-25,3142/0726,0.0,2002-11-05,2738/0486,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-8,94,8,,425000.0,2024-04-29,Q,4862/0715,260000.0,2017-04-28,4281/0134,260000.0,2005-04-25,3142/0726,0.0,2002-11-05,2738/0486,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-9,94,9,,0.0,1900-01-01,U,3686/0761,0.0,1985-06-14,1548/0874,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-9,94,9,,0.0,1985-06-14,Q,1548/0874,0.0,1900-01-01,3686/0761,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-10,94,10,,0.0,2010-03-17,U,3686/0761,0.0,1979-08-03,1377/0862,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-10,94,10,,0.0,2010-03-17,U,3686/0761,0.0,1979-08-03,1377/0862,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-11,94,11,,0.0,1983-09-09,Q,1482/0723,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-11,94,11,,0.0,1983-09-09,Q,1482/0723,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-12,94,12,,335000.0,2022-11-10,Q,4769/666,0.0,2019-06-24,0/0,0.0,2018-12-11,0/0,0.0,2005-10-25,3211/0184,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-12,94,12,,335000.0,2022-11-10,Q,4769/666,0.0,2019-06-24,0/0,0.0,2018-12-11,0/0,0.0,2005-10-25,3211/0184,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-13,94,13,,0.0,2001-06-26,Q,2555/0188,0.0,2000-03-18,0/0,0.0,1999-06-04,02397/0148,0.0,1999-06-04,2397/0148,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-13,94,13,,0.0,2001-06-26,Q,2555/0188,0.0,2000-03-18,0/0,0.0,1999-06-04,02397/0148,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-14,94,14,,319000.0,2022-09-01,Q,4755/412,100133.0,2012-11-16,3935/0149,100133.0,2012-05-09,3881/0092,134800.0,1996-08-29,2214/0766,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-14,94,14,,319000.0,2022-09-01,Q,4755/412,100133.0,2012-11-16,3935/0149,100133.0,2012-05-09,3881/0092,134800.0,1996-08-29,2214/0766,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-15,94,15,,0.0,1973-06-06,Q,1196/0038,0.0,1900-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-15,94,15,,0.0,1973-06-06,Q,1196/0038,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-16,94,16,,0.0,2006-11-08,Q,3350/0215,0.0,2006-01-06,0/0,0.0,1965-01-26,01014/0018,0.0,1965-01-26,1014/0018,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-16,94,16,,0.0,2006-11-08,Q,3350/0215,0.0,2006-01-06,0/0,0.0,1965-01-26,01014/0018,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-17,94,17,,0.0,2002-02-28,Q,2639/0920,0.0,2002-02-28,2639/0920,0.0,1999-08-11,2411/0978,0.0,1999-08-11,2411/0978,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-17,94,17,,0.0,2002-02-28,Q,2639/0920,0.0,1999-08-11,2411/0978,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-18,94,18,,208400.0,2015-10-09,Q,4163/0798,208400.0,2015-10-09,4163/0798,208400.0,1994-07-08,2099/0315,107300.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-18,94,18,,208400.0,2015-10-09,Q,4163/0798,208400.0,1994-07-08,2099/0315,107300.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-19,94,19,,263000.0,2017-12-29,Q,4335/0694,0.0,2006-06-05,3294/0481,0.0,2004-03-14,0/0,0.0,2003-03-06,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-19,94,19,,263000.0,2017-12-29,Q,4335/0694,0.0,2006-06-05,3294/0481,0.0,2004-03-14,0/0,0.0,2003-03-06,0/0,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-20,94,20,,360000.0,2021-11-09,Q,4684/624,95040.0,1990-11-13,1887/0663,95040.0,1987-11-06,01708/0192,0.0,1987-11-06,1708/0192,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-20,94,20,,360000.0,2021-11-09,Q,4684/624,95040.0,1990-11-13,1887/0663,95040.0,1987-11-06,01708/0192,0.0,1987-11-06,1708/0192,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-21,94,21,,0.0,2021-09-04,U,0/0,0.0,2012-06-19,0/0,0.0,2008-11-21,3568/0074,175000.0,2005-06-16,03152/0219,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-21,94,21,,0.0,2021-09-04,U,0/0,0.0,2012-06-19,0/0,0.0,2008-11-21,3568/0074,175000.0,2005-06-16,03152/0219,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-22,94,22,,150000.0,2013-09-25,Q,4015/0622,190000.0,2003-09-08,2884/0039,190000.0,2003-09-03,2884/0039,190000.0,2003-01-10,02763/0303,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-22,94,22,,150000.0,2013-09-25,Q,4015/0622,190000.0,2003-09-08,2884/0039,190000.0,2003-01-10,02763/0303,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-23,94,23,,259200.0,2017-07-27,Q,4300/0319,144200.0,2012-05-10,3885/0121,144200.0,2011-09-06,3820/0022,203400.0,2006-02-17,3255/0059,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-23,94,23,,259200.0,2017-07-27,Q,4300/0319,144200.0,2012-05-10,3885/0121,144200.0,2011-09-06,3820/0022,203400.0,2006-02-17,3255/0059,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-24,94,24,,243533.0,2009-11-18,Q,3664/0272,199000.0,2003-04-30,2811/0875,199000.0,2000-07-28,2476/0822,129900.0,1996-05-24,2198/0423,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-24,94,24,,243533.0,2009-11-18,Q,3664/0272,199000.0,2003-04-30,2811/0875,199000.0,2000-07-28,2476/0822,129900.0,1996-05-24,2198/0423,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,94-25,94,25,,125000.0,2000-06-23,Q,2469/0652,130500.0,1988-09-15,01761/0852,130500.0,1988-09-15,1761/0852,130500.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-25,94,25,,125000.0,2000-06-23,Q,2469/0652,130500.0,1988-09-15,01761/0852,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,94-26,94,26,,0.0,2003-11-07,Q,2927/0183,98000.0,1993-02-02,02011/0266,98000.0,1993-02-02,2011/0266,98000.0,1991-12-23,01943/0832,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-26,94,26,,0.0,2003-11-07,Q,2927/0183,98000.0,1993-02-02,02011/0266,98000.0,1991-12-23,01943/0832,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,94-27,94,27,,5085.0,2021-06-21,U,4642/442,116100.0,1993-08-28,2046/0491,116100.0,1993-01-14,02008/0308,15000.0,1993-01-14,2008/0308,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,94-27,94,27,,5100.0,2021-06-22,nan,nan,5085.0,2021-06-21,4642/442,116100.0,1993-08-28,2046/0491,116100.0,1993-01-14,02008/0308,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,98-2,98,2,,0.0,1984-06-01,Q,1507/0765,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-2,98,2,,0.0,1984-06-01,Q,1507/0765,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,98-5,98,5,,0.0,2003-11-07,Q,2922/0637,0.0,2003-09-04,02882/0485,0.0,2003-09-04,2882/0485,0.0,1990-12-28,1893/0106,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-5,98,5,,0.0,2003-11-07,Q,2922/0637,0.0,2003-09-04,02882/0485,0.0,1990-12-28,1893/0106,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,98-7,98,7,,850000.0,2020-07-17,U,4538/556,0.0,2014-12-01,4099/0903,0.0,2013-12-31,4038/0561,0.0,2013-12-31,4038/0559,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-7,98,7,,850000.0,2020-07-17,U,4538/556,0.0,2014-12-01,4099/0903,0.0,2013-12-31,4038/0561,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,98-8,98,8,,2250000.0,2022-04-12,U,4720/591,850000.0,2013-12-06,4029/0469,850000.0,2004-04-16,2981/0643,900000.0,2004-01-07,02945/0822,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-8,98,8,,2250000.0,2022-04-12,U,4720/591,850000.0,2013-12-06,4029/0469,850000.0,2004-04-16,2981/0643,900000.0,2004-01-07,02945/0822,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,98-11,98,11,,0.0,2023-08-07,U,4818/0247,0.0,2004-06-25,3041/0427,0.0,1997-08-18,02266/0147,125000.0,1997-08-18,2266/0147,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-11,98,11,,0.0,2023-08-07,U,4818/0247,0.0,2004-06-25,3041/0427,0.0,1997-08-18,02266/0147,125000.0,1997-08-18,2266/0147,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,98-19,98,19,,0.0,2004-02-10,Q,2970/0457,0.0,2004-02-10,2970/0457,0.0,1986-02-07,1585/0099,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,98-19,98,19,,0.0,2004-02-10,Q,2970/0457,0.0,1986-02-07,1585/0099,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,98-20,98,20,,0.0,2004-02-10,Q,2970/0457,0.0,1980-12-30,01413/0923,0.0,1980-12-30,1413/0923,0.0,,nan,Original NHDRA flat file data
