Parcel ID,Assessment Year,Total Assessed Value,Land Assessed Value,Building Assessed Value,Data Source,Assessment Date,Tax Year
4-88,2020,457600.0,136800.0,320800.0,NHDRA,2020-01-01,2020
5-1,2022,36184570.0,9651170.0,26477500.0,City Parcel Master,2022-01-01,2022
5-1,2020,35974370.0,9651170.0,26273300.0,NHDRA,2020-01-01,2020
5-1-70100,2022,260900.0,103500.0,156700.0,City Parcel Master,2022-01-01,2022
5-1-70100,2020,260900.0,103500.0,156700.0,NHDRA,2020-01-01,2020
5-2,2022,1345900.0,1296200.0,0.0,City Parcel Master,2022-01-01,2022
5-2,2020,1345900.0,1296200.0,0.0,NHDRA,2020-01-01,2020
5-2-70100,2022,1374900.0,0.0,1374900.0,City Parcel Master,2022-01-01,2022
5-2-70100,2020,1106400.0,0.0,1106400.0,NHDRA,2020-01-01,2020
6-1,2022,171000.0,158800.0,0.0,City Parcel Master,2022-01-01,2022
6-1,2020,158800.0,158800.0,0.0,NHDRA,2020-01-01,2020
7-1,2022,427700.0,427700.0,0.0,City Parcel Master,2022-01-01,2022
7-1,2020,427700.0,427700.0,0.0,NHDRA,2020-01-01,2020
7-2,2022,990600.0,283600.0,693000.0,City Parcel Master,2022-01-01,2022
7-2,2020,1047000.0,283600.0,749400.0,NHDRA,2020-01-01,2020
7-3,2022,537900.0,104500.0,433300.0,City Parcel Master,2022-01-01,2022
7-3,2020,552800.0,104500.0,448200.0,NHDRA,2020-01-01,2020
7-4,2022,248300.0,104200.0,143300.0,City Parcel Master,2022-01-01,2022
7-4,2020,248300.0,104200.0,143300.0,NHDRA,2020-01-01,2020
7-5,2022,274600.0,104000.0,160200.0,City Parcel Master,2022-01-01,2022
7-5,2020,274600.0,104000.0,160200.0,NHDRA,2020-01-01,2020
7-6,2022,361400.0,103200.0,258200.0,City Parcel Master,2022-01-01,2022
7-6,2020,361300.0,103100.0,258200.0,NHDRA,2020-01-01,2020
7-7,2022,508700.0,103200.0,403700.0,City Parcel Master,2022-01-01,2022
7-7,2020,508700.0,103200.0,403700.0,NHDRA,2020-01-01,2020
7-8,2022,276400.0,89700.0,186300.0,City Parcel Master,2022-01-01,2022
7-8,2020,276400.0,89700.0,186300.0,NHDRA,2020-01-01,2020
7-9,2022,92300.0,92300.0,0.0,City Parcel Master,2022-01-01,2022
7-9,2020,69300.0,69300.0,0.0,NHDRA,2020-01-01,2020
7-10,2022,75500.0,75500.0,0.0,City Parcel Master,2022-01-01,2022
7-10,2020,75500.0,75500.0,0.0,NHDRA,2020-01-01,2020
8-1,2022,5616700.0,1307500.0,4230400.0,City Parcel Master,2022-01-01,2022
8-1,2020,4907000.0,1307500.0,3529500.0,NHDRA,2020-01-01,2020
8-2-100,2022,4563900.0,0.0,4563900.0,City Parcel Master,2022-01-01,2022
8-2-100,2020,4187000.0,0.0,4187000.0,NHDRA,2020-01-01,2020
8-2-101,2022,318200.0,0.0,318200.0,City Parcel Master,2022-01-01,2022
8-2-101,2020,318200.0,0.0,318200.0,NHDRA,2020-01-01,2020
8-2-102,2022,327400.0,0.0,327400.0,City Parcel Master,2022-01-01,2022
8-2-102,2020,327400.0,0.0,327400.0,NHDRA,2020-01-01,2020
8-2-103,2022,331700.0,0.0,331700.0,City Parcel Master,2022-01-01,2022
8-2-103,2020,331700.0,0.0,331700.0,NHDRA,2020-01-01,2020
8-2-104,2022,317000.0,0.0,317000.0,City Parcel Master,2022-01-01,2022
8-2-104,2020,317000.0,0.0,317000.0,NHDRA,2020-01-01,2020
8-2-200,2022,4939600.0,1564200.0,3303300.0,City Parcel Master,2022-01-01,2022
8-2-200,2020,4939600.0,1564200.0,3303300.0,NHDRA,2020-01-01,2020
8-2-201,2022,314400.0,0.0,314400.0,City Parcel Master,2022-01-01,2022
8-2-201,2020,314400.0,0.0,314400.0,NHDRA,2020-01-01,2020
8-2-202,2022,328500.0,0.0,328500.0,City Parcel Master,2022-01-01,2022
8-2-202,2020,328500.0,0.0,328500.0,NHDRA,2020-01-01,2020
8-2-203,2022,327400.0,0.0,327400.0,City Parcel Master,2022-01-01,2022
8-2-203,2020,327400.0,0.0,327400.0,NHDRA,2020-01-01,2020
8-2-204,2022,311000.0,0.0,311000.0,City Parcel Master,2022-01-01,2022
8-2-204,2020,311000.0,0.0,311000.0,NHDRA,2020-01-01,2020
8-2-301,2022,317500.0,0.0,317500.0,City Parcel Master,2022-01-01,2022
8-2-301,2020,317500.0,0.0,317500.0,NHDRA,2020-01-01,2020
8-2-302,2022,329500.0,0.0,329500.0,City Parcel Master,2022-01-01,2022
8-2-302,2020,329500.0,0.0,329500.0,NHDRA,2020-01-01,2020
8-2-303,2022,336000.0,0.0,336000.0,City Parcel Master,2022-01-01,2022
8-2-303,2020,336000.0,0.0,336000.0,NHDRA,2020-01-01,2020
8-2-304,2022,314400.0,0.0,314400.0,City Parcel Master,2022-01-01,2022
8-2-304,2020,314400.0,0.0,314400.0,NHDRA,2020-01-01,2020
8-2-401,2022,305000.0,0.0,305000.0,City Parcel Master,2022-01-01,2022
8-2-401,2020,305000.0,0.0,305000.0,NHDRA,2020-01-01,2020
8-2-402,2022,328900.0,0.0,328900.0,City Parcel Master,2022-01-01,2022
8-2-402,2020,328900.0,0.0,328900.0,NHDRA,2020-01-01,2020
8-2-403,2022,335500.0,0.0,335500.0,City Parcel Master,2022-01-01,2022
8-2-403,2020,335500.0,0.0,335500.0,NHDRA,2020-01-01,2020
8-2-404,2022,312200.0,0.0,312200.0,City Parcel Master,2022-01-01,2022
8-2-404,2020,312200.0,0.0,312200.0,NHDRA,2020-01-01,2020
8-2-501,2022,393800.0,0.0,393800.0,City Parcel Master,2022-01-01,2022
8-2-501,2020,393800.0,0.0,393800.0,NHDRA,2020-01-01,2020
8-2-502,2022,405600.0,0.0,405600.0,City Parcel Master,2022-01-01,2022
8-2-502,2020,405600.0,0.0,405600.0,NHDRA,2020-01-01,2020
8-2-503,2022,398400.0,0.0,398400.0,City Parcel Master,2022-01-01,2022
8-2-503,2020,398400.0,0.0,398400.0,NHDRA,2020-01-01,2020
8-2-504,2022,395800.0,0.0,395800.0,City Parcel Master,2022-01-01,2022
8-2-504,2020,395800.0,0.0,395800.0,NHDRA,2020-01-01,2020
8-2-601,2022,378000.0,0.0,378000.0,City Parcel Master,2022-01-01,2022
8-2-601,2020,378000.0,0.0,378000.0,NHDRA,2020-01-01,2020
8-2-602,2022,398400.0,0.0,398400.0,City Parcel Master,2022-01-01,2022
8-2-602,2020,398400.0,0.0,398400.0,NHDRA,2020-01-01,2020
8-2-603,2022,367500.0,0.0,367500.0,City Parcel Master,2022-01-01,2022
8-2-603,2020,367500.0,0.0,367500.0,NHDRA,2020-01-01,2020
8-2-604,2022,366900.0,0.0,366900.0,City Parcel Master,2022-01-01,2022
8-2-604,2020,366900.0,0.0,366900.0,NHDRA,2020-01-01,2020
8-2-701,2022,345100.0,0.0,345100.0,City Parcel Master,2022-01-01,2022
8-2-701,2020,345100.0,0.0,345100.0,NHDRA,2020-01-01,2020
8-2-702,2022,369700.0,0.0,369700.0,City Parcel Master,2022-01-01,2022
8-2-702,2020,369700.0,0.0,369700.0,NHDRA,2020-01-01,2020
8-2-801,2022,319900.0,0.0,319900.0,City Parcel Master,2022-01-01,2022
8-2-801,2020,319900.0,0.0,319900.0,NHDRA,2020-01-01,2020
8-2-802,2022,327400.0,0.0,327400.0,City Parcel Master,2022-01-01,2022
8-2-802,2020,327400.0,0.0,327400.0,NHDRA,2020-01-01,2020
8-2-803,2022,336600.0,0.0,336600.0,City Parcel Master,2022-01-01,2022
8-2-803,2020,336600.0,0.0,336600.0,NHDRA,2020-01-01,2020
8-2-804,2022,270100.0,0.0,270100.0,City Parcel Master,2022-01-01,2022
8-2-804,2020,268900.0,0.0,268900.0,NHDRA,2020-01-01,2020
8-2-901,2022,318200.0,0.0,318200.0,City Parcel Master,2022-01-01,2022
8-2-901,2020,318200.0,0.0,318200.0,NHDRA,2020-01-01,2020
8-2-902,2022,327400.0,0.0,327400.0,City Parcel Master,2022-01-01,2022
8-2-902,2020,327400.0,0.0,327400.0,NHDRA,2020-01-01,2020
8-2-903,2022,332600.0,0.0,332600.0,City Parcel Master,2022-01-01,2022
8-2-903,2020,332600.0,0.0,332600.0,NHDRA,2020-01-01,2020
8-2-904,2022,311100.0,0.0,311100.0,City Parcel Master,2022-01-01,2022
8-2-904,2020,310500.0,0.0,310500.0,NHDRA,2020-01-01,2020
8-2-905,2022,329300.0,0.0,329300.0,City Parcel Master,2022-01-01,2022
8-2-905,2020,329300.0,0.0,329300.0,NHDRA,2020-01-01,2020
8-2-906,2022,346700.0,0.0,346700.0,City Parcel Master,2022-01-01,2022
8-2-906,2020,346700.0,0.0,346700.0,NHDRA,2020-01-01,2020
8-2-907,2022,343700.0,0.0,343700.0,City Parcel Master,2022-01-01,2022
8-2-907,2020,343700.0,0.0,343700.0,NHDRA,2020-01-01,2020
8-2-908,2022,334800.0,0.0,334800.0,City Parcel Master,2022-01-01,2022
8-2-908,2020,334800.0,0.0,334800.0,NHDRA,2020-01-01,2020
8-2-909,2022,336800.0,0.0,336800.0,City Parcel Master,2022-01-01,2022
8-2-909,2020,336800.0,0.0,336800.0,NHDRA,2020-01-01,2020
8-2-910,2022,338400.0,0.0,338400.0,City Parcel Master,2022-01-01,2022
8-2-910,2020,338400.0,0.0,338400.0,NHDRA,2020-01-01,2020
8-2-911,2022,295800.0,0.0,295800.0,City Parcel Master,2022-01-01,2022
8-2-911,2020,295800.0,0.0,295800.0,NHDRA,2020-01-01,2020
8-2-912,2022,322500.0,0.0,322500.0,City Parcel Master,2022-01-01,2022
8-2-912,2020,322500.0,0.0,322500.0,NHDRA,2020-01-01,2020
8-2-1201,2022,328800.0,0.0,328800.0,City Parcel Master,2022-01-01,2022
8-2-1201,2020,329900.0,0.0,329900.0,NHDRA,2020-01-01,2020
8-2-1202,2022,346000.0,0.0,346000.0,City Parcel Master,2022-01-01,2022
8-2-1202,2020,346000.0,0.0,346000.0,NHDRA,2020-01-01,2020
8-2-1203,2022,342900.0,0.0,342900.0,City Parcel Master,2022-01-01,2022
8-2-1203,2020,342900.0,0.0,342900.0,NHDRA,2020-01-01,2020
8-2-1204,2022,284800.0,0.0,284800.0,City Parcel Master,2022-01-01,2022
8-2-1204,2020,284800.0,0.0,284800.0,NHDRA,2020-01-01,2020
8-2-1301,2022,329800.0,0.0,329800.0,City Parcel Master,2022-01-01,2022
8-2-1301,2020,329800.0,0.0,329800.0,NHDRA,2020-01-01,2020
8-2-1302,2022,336500.0,0.0,336500.0,City Parcel Master,2022-01-01,2022
8-2-1302,2020,336500.0,0.0,336500.0,NHDRA,2020-01-01,2020
8-2-1303,2022,344400.0,0.0,344400.0,City Parcel Master,2022-01-01,2022
8-2-1303,2020,344400.0,0.0,344400.0,NHDRA,2020-01-01,2020
8-2-1304,2022,334700.0,0.0,334700.0,City Parcel Master,2022-01-01,2022
8-2-1304,2020,334700.0,0.0,334700.0,NHDRA,2020-01-01,2020
8-3,2022,720300.0,111200.0,605900.0,City Parcel Master,2022-01-01,2022
8-3,2020,720300.0,111200.0,605900.0,NHDRA,2020-01-01,2020
8-4,2022,443000.0,99700.0,343300.0,City Parcel Master,2022-01-01,2022
8-4,2020,443000.0,99700.0,343300.0,NHDRA,2020-01-01,2020
8-5,2022,120600.0,92500.0,28100.0,City Parcel Master,2022-01-01,2022
8-5,2020,120000.0,92400.0,27600.0,NHDRA,2020-01-01,2020
8-7,2022,1115000.0,281800.0,806900.0,City Parcel Master,2022-01-01,2022
8-7,2020,1115000.0,281800.0,806900.0,NHDRA,2020-01-01,2020
8-8,2022,228000.0,71700.0,155900.0,City Parcel Master,2022-01-01,2022
8-8,2020,228100.0,71800.0,155900.0,NHDRA,2020-01-01,2020
8-9,2022,211900.0,73900.0,138000.0,City Parcel Master,2022-01-01,2022
8-9,2020,211900.0,73900.0,138000.0,NHDRA,2020-01-01,2020
8-10,2022,230200.0,64200.0,166000.0,City Parcel Master,2022-01-01,2022
8-10,2020,230200.0,64200.0,166000.0,NHDRA,2020-01-01,2020
8-11,2022,162400.0,92200.0,69000.0,City Parcel Master,2022-01-01,2022
8-11,2020,161500.0,92200.0,69000.0,NHDRA,2020-01-01,2020
8-12,2022,105700.0,105700.0,0.0,City Parcel Master,2022-01-01,2022
8-12,2020,105700.0,105700.0,0.0,NHDRA,2020-01-01,2020
8-13,2022,260100.0,64200.0,195900.0,City Parcel Master,2022-01-01,2022
8-13,2020,260100.0,64200.0,195900.0,NHDRA,2020-01-01,2020
8-14,2022,264600.0,78900.0,185100.0,City Parcel Master,2022-01-01,2022
8-14,2020,264600.0,78900.0,185100.0,NHDRA,2020-01-01,2020
8-15,2022,235000.0,71200.0,134200.0,City Parcel Master,2022-01-01,2022
8-15,2020,205500.0,71200.0,134200.0,NHDRA,2020-01-01,2020
8-16,2022,396600.0,103200.0,293100.0,City Parcel Master,2022-01-01,2022
8-16,2020,396600.0,103200.0,293100.0,NHDRA,2020-01-01,2020
8-17,2022,278100.0,104800.0,173300.0,City Parcel Master,2022-01-01,2022
8-17,2020,278100.0,104800.0,173300.0,NHDRA,2020-01-01,2020
8-18,2022,435500.0,75700.0,359800.0,City Parcel Master,2022-01-01,2022
8-18,2020,435500.0,75700.0,359800.0,NHDRA,2020-01-01,2020
8-19,2022,282700.0,103900.0,178800.0,City Parcel Master,2022-01-01,2022
8-19,2020,282700.0,103900.0,178800.0,NHDRA,2020-01-01,2020
8-21,2022,318700.0,102200.0,208500.0,City Parcel Master,2022-01-01,2022
8-21,2020,318800.0,102300.0,208500.0,NHDRA,2020-01-01,2020
8-22,2022,277100.0,91100.0,186000.0,City Parcel Master,2022-01-01,2022
8-22,2020,277000.0,91000.0,186000.0,NHDRA,2020-01-01,2020
8-23,2022,46900.0,27700.0,0.0,City Parcel Master,2022-01-01,2022
8-23,2020,46900.0,27700.0,0.0,NHDRA,2020-01-01,2020
8-25,2022,378300.0,109500.0,261800.0,City Parcel Master,2022-01-01,2022
8-25,2020,378300.0,109500.0,261800.0,NHDRA,2020-01-01,2020
8-26,2022,5100.0,5100.0,0.0,City Parcel Master,2022-01-01,2022
8-26,2020,5100.0,5100.0,0.0,NHDRA,2020-01-01,2020
8-27,2022,5000.0,5000.0,0.0,City Parcel Master,2022-01-01,2022
8-27,2020,5000.0,5000.0,0.0,NHDRA,2020-01-01,2020
8-28,2022,5100.0,5100.0,0.0,City Parcel Master,2022-01-01,2022
8-28,2020,5100.0,5100.0,0.0,NHDRA,2020-01-01,2020
8-29,2022,5000.0,5000.0,0.0,City Parcel Master,2022-01-01,2022
8-29,2020,5000.0,5000.0,0.0,NHDRA,2020-01-01,2020
8-30,2022,245100.0,85900.0,158700.0,City Parcel Master,2022-01-01,2022
8-30,2020,253100.0,85800.0,166800.0,NHDRA,2020-01-01,2020
8-31,2022,334300.0,93400.0,240600.0,City Parcel Master,2022-01-01,2022
8-31,2020,334400.0,93500.0,240600.0,NHDRA,2020-01-01,2020
8-32,2022,376300.0,93400.0,282900.0,City Parcel Master,2022-01-01,2022
8-32,2020,376400.0,93500.0,282900.0,NHDRA,2020-01-01,2020
8-33,2022,89700.0,89700.0,0.0,City Parcel Master,2022-01-01,2022
8-33,2020,89700.0,89700.0,0.0,NHDRA,2020-01-01,2020
9-1,2022,835100.0,297500.0,517500.0,City Parcel Master,2022-01-01,2022
9-1,2020,835100.0,297500.0,517500.0,NHDRA,2020-01-01,2020
9-2,2022,16515.0,16515.0,0.0,City Parcel Master,2022-01-01,2022
9-2,2020,16515.0,16515.0,0.0,NHDRA,2020-01-01,2020
10-6-100,2022,298100.0,192600.0,100000.0,City Parcel Master,2022-01-01,2022
10-6-100,2020,297900.0,192400.0,100000.0,NHDRA,2020-01-01,2020
10-6-200,2022,2163700.0,370400.0,1749200.0,City Parcel Master,2022-01-01,2022
10-6-200,2020,2142500.0,370400.0,1728000.0,NHDRA,2020-01-01,2020
10-7-101,2022,496200.0,0.0,496200.0,City Parcel Master,2022-01-01,2022
10-7-101,2020,496200.0,0.0,496200.0,NHDRA,2020-01-01,2020
10-7-102,2022,313800.0,0.0,313800.0,City Parcel Master,2022-01-01,2022
10-7-102,2020,313800.0,0.0,313800.0,NHDRA,2020-01-01,2020
10-7-105,2022,566800.0,0.0,566800.0,City Parcel Master,2022-01-01,2022
10-7-105,2020,566800.0,0.0,566800.0,NHDRA,2020-01-01,2020
10-7-201,2022,506200.0,0.0,506200.0,City Parcel Master,2022-01-01,2022
10-7-201,2020,506200.0,0.0,506200.0,NHDRA,2020-01-01,2020
10-7-202,2022,306800.0,0.0,306800.0,City Parcel Master,2022-01-01,2022
10-7-202,2020,306800.0,0.0,306800.0,NHDRA,2020-01-01,2020
10-7-203,2022,1231400.0,0.0,1231400.0,City Parcel Master,2022-01-01,2022
10-7-203,2020,1231400.0,0.0,1231400.0,NHDRA,2020-01-01,2020
10-7-204,2022,853400.0,0.0,853400.0,City Parcel Master,2022-01-01,2022
10-7-204,2020,511300.0,0.0,511300.0,NHDRA,2020-01-01,2020
10-7-205,2022,339600.0,0.0,339600.0,City Parcel Master,2022-01-01,2022
10-7-205,2020,339600.0,0.0,339600.0,NHDRA,2020-01-01,2020
10-7-302,2022,455200.0,0.0,455200.0,City Parcel Master,2022-01-01,2022
10-7-302,2020,455200.0,0.0,455200.0,NHDRA,2020-01-01,2020
10-7-305,2022,326800.0,0.0,326800.0,City Parcel Master,2022-01-01,2022
10-7-305,2020,326800.0,0.0,326800.0,NHDRA,2020-01-01,2020
10-7-402,2022,245800.0,0.0,245800.0,City Parcel Master,2022-01-01,2022
10-7-402,2020,245800.0,0.0,245800.0,NHDRA,2020-01-01,2020
10-7-405,2022,147300.0,0.0,147300.0,City Parcel Master,2022-01-01,2022
10-7-405,2020,147300.0,0.0,147300.0,NHDRA,2020-01-01,2020
10-7-502,2022,321800.0,0.0,321800.0,City Parcel Master,2022-01-01,2022
10-7-502,2020,321800.0,0.0,321800.0,NHDRA,2020-01-01,2020
10-7-602,2022,311700.0,0.0,311700.0,City Parcel Master,2022-01-01,2022
10-7-602,2020,311700.0,0.0,311700.0,NHDRA,2020-01-01,2020
10-7-702,2022,455600.0,0.0,455600.0,City Parcel Master,2022-01-01,2022
10-7-702,2020,455600.0,0.0,455600.0,NHDRA,2020-01-01,2020
10-7-802,2022,247500.0,0.0,247500.0,City Parcel Master,2022-01-01,2022
10-7-802,2020,247500.0,0.0,247500.0,NHDRA,2020-01-01,2020
10-8,2022,5217900.0,0.0,4733600.0,City Parcel Master,2022-01-01,2022
10-8,2020,4692500.0,0.0,4300300.0,NHDRA,2020-01-01,2020
10-8-100,2022,18469000.0,18469000.0,0.0,City Parcel Master,2022-01-01,2022
10-8-100,2020,18469000.0,18469000.0,0.0,NHDRA,2020-01-01,2020
10-8-200,2022,778046000.0,0.0,775090000.0,City Parcel Master,2022-01-01,2022
10-8-200,2020,715339700.0,0.0,712383700.0,NHDRA,2020-01-01,2020
10-8-300,2022,15725900.0,15725900.0,0.0,City Parcel Master,2022-01-01,2022
10-8-300,2020,15725900.0,15725900.0,0.0,NHDRA,2020-01-01,2020
10-8-70100,2022,1683800.0,0.0,1648400.0,City Parcel Master,2022-01-01,2022
10-8-70100,2020,1683800.0,0.0,1648400.0,NHDRA,2020-01-01,2020
10-8-70200,2022,72943100.0,0.0,59341800.0,City Parcel Master,2022-01-01,2022
10-8-70200,2020,114418600.0,0.0,100817300.0,NHDRA,2020-01-01,2020
10-9,2022,415800.0,359500.0,0.0,City Parcel Master,2022-01-01,2022
10-9,2020,415800.0,359500.0,0.0,NHDRA,2020-01-01,2020
10-10,2022,3928400.0,3904700.0,0.0,City Parcel Master,2022-01-01,2022
10-10,2020,3928400.0,3904700.0,0.0,NHDRA,2020-01-01,2020
10-11-100,2022,12597500.0,2281700.0,10097900.0,City Parcel Master,2022-01-01,2022
10-11-100,2020,13949800.0,2281700.0,11572200.0,NHDRA,2020-01-01,2020
10-11-300,2022,14509700.0,988300.0,13372000.0,City Parcel Master,2022-01-01,2022
10-11-300,2020,14506300.0,988300.0,13372000.0,NHDRA,2020-01-01,2020
10-11-400,2022,2276400.0,610900.0,1632600.0,City Parcel Master,2022-01-01,2022
10-11-400,2020,2422800.0,610900.0,1779000.0,NHDRA,2020-01-01,2020
10-11-700,2022,7741200.0,1912700.0,5532200.0,City Parcel Master,2022-01-01,2022
10-11-700,2020,7463600.0,1685400.0,5476200.0,NHDRA,2020-01-01,2020
10-11-1000,2022,1997900.0,520100.0,1463300.0,City Parcel Master,2022-01-01,2022
10-11-1000,2020,1997900.0,520100.0,1463300.0,NHDRA,2020-01-01,2020
10-11-1201,2022,358300.0,0.0,358300.0,City Parcel Master,2022-01-01,2022
10-11-1201,2020,358300.0,0.0,358300.0,NHDRA,2020-01-01,2020
10-11-1202,2022,505600.0,0.0,504200.0,City Parcel Master,2022-01-01,2022
10-11-1202,2020,505600.0,0.0,504200.0,NHDRA,2020-01-01,2020
10-11-1203,2022,436600.0,0.0,433100.0,City Parcel Master,2022-01-01,2022
10-11-1203,2020,436600.0,0.0,433100.0,NHDRA,2020-01-01,2020
10-11-1204,2022,442400.0,0.0,438900.0,City Parcel Master,2022-01-01,2022
10-11-1204,2020,442400.0,0.0,438900.0,NHDRA,2020-01-01,2020
10-11-1205,2022,473600.0,0.0,469500.0,City Parcel Master,2022-01-01,2022
10-11-1205,2020,473600.0,0.0,469500.0,NHDRA,2020-01-01,2020
10-11-1206,2022,447500.0,0.0,444800.0,City Parcel Master,2022-01-01,2022
10-11-1206,2020,447500.0,0.0,444800.0,NHDRA,2020-01-01,2020
10-11-1207,2022,437900.0,0.0,435500.0,City Parcel Master,2022-01-01,2022
10-11-1207,2020,437900.0,0.0,435500.0,NHDRA,2020-01-01,2020
10-11-1208,2022,411800.0,0.0,409400.0,City Parcel Master,2022-01-01,2022
10-11-1208,2020,411800.0,0.0,409400.0,NHDRA,2020-01-01,2020
10-11-1209,2022,424700.0,0.0,422300.0,City Parcel Master,2022-01-01,2022
10-11-1209,2020,424700.0,0.0,422300.0,NHDRA,2020-01-01,2020
10-11-1210,2022,521200.0,0.0,519800.0,City Parcel Master,2022-01-01,2022
10-11-1210,2020,521200.0,0.0,519800.0,NHDRA,2020-01-01,2020
10-11-1211,2022,494400.0,0.0,493000.0,City Parcel Master,2022-01-01,2022
10-11-1211,2020,494400.0,0.0,493000.0,NHDRA,2020-01-01,2020
10-11-1212,2022,589600.0,0.0,586600.0,City Parcel Master,2022-01-01,2022
10-11-1212,2020,589600.0,0.0,586600.0,NHDRA,2020-01-01,2020
10-11-1213,2022,580200.0,0.0,578500.0,City Parcel Master,2022-01-01,2022
10-11-1213,2020,580200.0,0.0,578500.0,NHDRA,2020-01-01,2020
10-11-1214,2022,446500.0,0.0,444800.0,City Parcel Master,2022-01-01,2022
10-11-1214,2020,446500.0,0.0,444800.0,NHDRA,2020-01-01,2020
10-11-1215,2022,432700.0,0.0,431200.0,City Parcel Master,2022-01-01,2022
10-11-1215,2020,432700.0,0.0,431200.0,NHDRA,2020-01-01,2020
10-11-1216,2022,403500.0,0.0,402000.0,City Parcel Master,2022-01-01,2022
10-11-1216,2020,403500.0,0.0,402000.0,NHDRA,2020-01-01,2020
10-11-1217,2022,415700.0,0.0,414200.0,City Parcel Master,2022-01-01,2022
10-11-1217,2020,415700.0,0.0,414200.0,NHDRA,2020-01-01,2020
10-11-1218,2022,556200.0,0.0,554800.0,City Parcel Master,2022-01-01,2022
10-11-1218,2020,556200.0,0.0,554800.0,NHDRA,2020-01-01,2020
10-11-1219,2022,498900.0,0.0,497500.0,City Parcel Master,2022-01-01,2022
10-11-1219,2020,498900.0,0.0,497500.0,NHDRA,2020-01-01,2020
10-11-1220,2022,589600.0,0.0,586600.0,City Parcel Master,2022-01-01,2022
10-11-1220,2020,589600.0,0.0,586600.0,NHDRA,2020-01-01,2020
10-11-1221,2022,585800.0,0.0,584100.0,City Parcel Master,2022-01-01,2022
10-11-1221,2020,585800.0,0.0,584100.0,NHDRA,2020-01-01,2020
10-11-1222,2022,446500.0,0.0,444800.0,City Parcel Master,2022-01-01,2022
10-11-1222,2020,446500.0,0.0,444800.0,NHDRA,2020-01-01,2020
10-11-1223,2022,428900.0,0.0,427400.0,City Parcel Master,2022-01-01,2022
10-11-1223,2020,428900.0,0.0,427400.0,NHDRA,2020-01-01,2020
10-11-1224,2022,403500.0,0.0,402000.0,City Parcel Master,2022-01-01,2022
10-11-1224,2020,403500.0,0.0,402000.0,NHDRA,2020-01-01,2020
10-11-1225,2022,415700.0,0.0,414200.0,City Parcel Master,2022-01-01,2022
10-11-1225,2020,415700.0,0.0,414200.0,NHDRA,2020-01-01,2020
10-11-1226,2022,521200.0,0.0,519800.0,City Parcel Master,2022-01-01,2022
10-11-1226,2020,521200.0,0.0,519800.0,NHDRA,2020-01-01,2020
10-11-1300,2022,2335300.0,1498500.0,694700.0,City Parcel Master,2022-01-01,2022
10-11-1300,2020,2347200.0,1498500.0,694700.0,NHDRA,2020-01-01,2020
10-11-1302,2022,12227100.0,2054400.0,10060600.0,City Parcel Master,2022-01-01,2022
10-11-1302,2020,15733100.0,2054400.0,13564100.0,NHDRA,2020-01-01,2020
10-11-1400,2022,858400.0,858400.0,0.0,City Parcel Master,2022-01-01,2022
10-11-1400,2020,858400.0,858400.0,0.0,NHDRA,2020-01-01,2020
10-11-1500,2022,2915200.0,406600.0,2437400.0,City Parcel Master,2022-01-01,2022
10-11-1500,2020,4852900.0,677600.0,4062300.0,NHDRA,2020-01-01,2020
10-11-150E,2022,1929100.0,271000.0,1612900.0,City Parcel Master,2022-01-01,2022
10-11-150E,2020,,,,NHDRA,2020-01-01,2020
10-11-1600,2022,9412000.0,1703100.0,7488300.0,City Parcel Master,2022-01-01,2022
10-11-1600,2020,10229200.0,1703100.0,8305500.0,NHDRA,2020-01-01,2020
10-11-2000,2022,9076000.0,1237100.0,7693800.0,City Parcel Master,2022-01-01,2022
10-11-2000,2020,9076000.0,1237100.0,7693800.0,NHDRA,2020-01-01,2020
10-11-2100,2022,7741400.0,1239000.0,6218400.0,City Parcel Master,2022-01-01,2022
10-11-2100,2020,8002900.0,1239900.0,6482100.0,NHDRA,2020-01-01,2020
10-11-2300,2022,10233100.0,641500.0,9469800.0,City Parcel Master,2022-01-01,2022
10-11-2300,2020,10138500.0,641500.0,9469800.0,NHDRA,2020-01-01,2020
10-11-2400,2022,768800.0,614000.0,0.0,City Parcel Master,2022-01-01,2022
10-11-2400,2020,768800.0,614000.0,0.0,NHDRA,2020-01-01,2020
10-11-2500,2022,983200.0,421400.0,520200.0,City Parcel Master,2022-01-01,2022
10-11-2500,2020,983200.0,421400.0,520200.0,NHDRA,2020-01-01,2020
10-11-2600,2022,7384100.0,969800.0,3831400.0,City Parcel Master,2022-01-01,2022
10-11-2600,2020,6445400.0,969800.0,2179900.0,NHDRA,2020-01-01,2020
10-11-2700,2022,6725400.0,1646700.0,4936600.0,City Parcel Master,2022-01-01,2022
10-11-2700,2020,6725400.0,1646700.0,4936600.0,NHDRA,2020-01-01,2020
10-11-3100,2022,1986900.0,843100.0,1088900.0,City Parcel Master,2022-01-01,2022
10-11-3100,2020,1986900.0,843100.0,1088900.0,NHDRA,2020-01-01,2020
10-11-3200,2022,1802700.0,1089100.0,651300.0,City Parcel Master,2022-01-01,2022
10-11-3200,2020,1861600.0,1089100.0,710200.0,NHDRA,2020-01-01,2020
10-11-3400,2022,9626900.0,1518200.0,7954100.0,City Parcel Master,2022-01-01,2022
10-11-3400,2020,9588900.0,1518200.0,7916100.0,NHDRA,2020-01-01,2020
10-11-3600,2022,9870000.0,880400.0,8396200.0,City Parcel Master,2022-01-01,2022
