REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,VNS_AYB,VNS_EYB,VNS_STYLE,VNS_STYLE_DESC,VNS_OCC,VNS_OCC_DESC,VNS_GRADE,VNS_GRADE_DESC,VNS_BLDG_AREA_LIVING,VNS_BLDG_AREA_GROSS,VNS_BLDG_AREA_EFFECTIVE,VNS_PCT_GOOD,CNS_ASSESS_VAL
     87,     87,       ,       ,1955,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,1306,3044,1748,75,206000
     87,     88,       ,       ,1954,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,1248,2734,1618,75,199100
     87,     89,       ,       ,1957,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,1818,3883,2188,75,240400
     87,     90,       ,       ,1958,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,975,2266,1341,75,162500
     87,     91,       ,       ,1981,2001,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,906,2412,1528,79,185500
     87,     92,       ,       ,1958,2000,19,RANCH,1010,ONE FAM,C+,AVG. (+),1344,3339,1915,78,250000
     87,     93,       ,       ,1950,1996,05,CAPE,1010,ONE FAM,C,AVERAGE,1215,3716,1866,74,204900
     87,     94,       ,       ,1950,1993,05,CAPE,1010,ONE FAM,C,AVERAGE,1053,3036,1635,71,162800
     87,     95,       ,       ,1960,2000,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,936,1996,1322,78,167000
     87,     96,       ,       ,1970,2001,14,MULTI-TNHS,1040,2 FAMILY,C,AVERAGE,2464,3928,2823,79,267400
     87,     97,       ,       ,1967,2001,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1281,3199,1956,79,241200
     87,     98,       ,       ,1950,2008,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,964,2180,1346,86,188300
     87,     99,       ,       ,1956,2000,06,COLONIAL,1010,ONE FAM,C,AVERAGE,3958,7389,4816,78,472200
     87,    100,       ,       ,1952,2000,19,RANCH,1010,ONE FAM,C,AVERAGE,1120,4655,1970,78,228200
     87,    101,       ,       ,1965,2008,19,RANCH,1010,ONE FAM,C,AVERAGE,1008,2240,1352,93,214600
     87,    102,       ,       ,1956,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,816,1728,1087,75,145500
     87,    103,       ,       ,1960,1997,19,RANCH,1010,ONE FAM,C,AVERAGE,996,2444,1365,75,167900
     87,    104,       ,       ,1950,1996,19,RANCH,1010,ONE FAM,C,AVERAGE,1008,2380,1363,74,171100
     87,    104,    100,       ,2006,2014,19,RANCH,1010,ONE FAM,C,AVERAGE,1806,3768,2290,92,308400
     87,    105,       ,       ,,,,,9090,,,,0,0,0,,0
     87,    106,       ,       ,1991,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,1539,3396,2013,90,268500
     87,    107,       ,       ,1989,2012,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1232,3286,2031,90,264800
     87,    108,       ,       ,1996,2013,06,COLONIAL,1010,ONE FAM,C+,AVG. (+),1664,3306,2097,91,339600
     87,    109,       ,       ,1992,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1404,3432,1927,91,264600
     87,    110,       ,       ,1995,2013,19,RANCH,1010,ONE FAM,C,AVERAGE,1196,2422,1503,91,231400
     87,    111,       ,       ,1992,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1860,4488,2441,91,317800
     87,    112,       ,       ,1993,2012,06,COLONIAL,1010,ONE FAM,C,AVERAGE,2002,2600,2182,90,311300
     87,    113,       ,       ,1992,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,2425,6110,3386,90,401300
     87,    114,       ,       ,1989,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,1855,3844,2269,90,291300
     87,    115,       ,       ,1993,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1368,2896,1640,91,238800
     87,    116,       ,       ,1993,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,2340,5240,3019,91,368400
     87,    117,       ,       ,2001,2013,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1476,3472,2187,91,268600
     87,    118,       ,       ,1993,2013,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1548,3404,2120,91,288000
     87,    119,       ,       ,1992,2012,06,COLONIAL,1010,ONE FAM,C,AVERAGE,2412,4612,3166,90,416400
     87,    120,       ,       ,1995,2014,05,CAPE,1010,ONE FAM,C,AVERAGE,1932,4236,2641,92,350600
     87,    121,       ,       ,1997,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,960,2256,1234,90,192200
     87,    122,       ,       ,1992,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,2128,4100,2592,91,327700
     87,    123,       ,       ,1992,2013,06,COLONIAL,1010,ONE FAM,C,AVERAGE,1944,3588,2488,91,350700
     87,    124,       ,       ,1992,2012,06,COLONIAL,1010,ONE FAM,C,AVERAGE,1872,3112,2231,90,321300
     87,    125,       ,       ,1989,2012,06,COLONIAL,1010,ONE FAM,C,AVERAGE,3290,5694,4068,90,534300
     87,    126,       ,       ,1992,2013,19,RANCH,1010,ONE FAM,C,AVERAGE,1196,3084,1796,91,264000
     87,    127,       ,       ,1993,2013,19,RANCH,1010,ONE FAM,C,AVERAGE,924,1872,1214,91,198200
     87,    128,       ,       ,1996,2016,05,CAPE,1010,ONE FAM,C,AVERAGE,1560,3168,1904,94,276400
     87,    129,       ,       ,1991,2009,05,CAPE,1010,ONE FAM,C,AVERAGE,1947,4332,2428,87,295400
     87,    130,       ,       ,1993,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,1448,2368,1716,90,244500
     87,    131,       ,       ,1992,2014,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1454,4887,2445,92,331900
     87,    132,       ,       ,1989,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1657,2972,2037,91,273700
     87,    133,       ,       ,1995,2012,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1236,3014,1931,90,264900
     87,    134,       ,       ,1990,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,1692,3572,1991,90,275000
     87,    135,       ,       ,2001,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1456,2888,1703,91,257200
     87,    136,       ,       ,1989,2009,05,CAPE,1010,ONE FAM,C,AVERAGE,1512,3120,1939,87,253200
     87,    137,       ,       ,1989,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,1246,3446,1854,90,261400
     87,    138,       ,       ,,,,,9090,,,,0,0,0,,0
     87,    139,       ,       ,1990,2012,09,CONTEMPORY,1010,ONE FAM,C,AVERAGE,1924,5176,2502,90,349300
     87,    140,       ,       ,2013,2017,19,RANCH,1010,ONE FAM,C,AVERAGE,1909,4877,2684,95,349200
     87,    141,       ,       ,1995,2016,19,RANCH,1010,ONE FAM,C,AVERAGE,1436,3100,1857,94,268500
     87,    142,       ,       ,1992,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,2229,4968,2880,90,359400
     87,    143,       ,       ,1994,2012,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1248,3458,1785,90,252900
     87,    144,       ,       ,1991,2012,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,953,2153,1395,90,214600
     87,    145,       ,       ,1991,2009,06,COLONIAL,1010,ONE FAM,C,AVERAGE,1584,3456,2027,87,288800
     87,    146,       ,       ,1991,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,960,2060,1214,90,193600
     87,    147,       ,       ,1991,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,816,1905,1074,90,178300
     87,    148,       ,       ,1991,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,1376,2606,1657,90,230300
     87,    149,       ,       ,,,,,9090,,,,0,0,0,,0
     87,    150,       ,       ,1970,2001,19,RANCH,1010,ONE FAM,C,AVERAGE,1287,3172,1776,79,179500
     87,    151,       ,       ,1970,2004,21,SPLIT LVL,1010,ONE FAM,C,AVERAGE,1442,3660,2059,82,252600
     87,    152,       ,       ,1967,2008,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1170,2496,1668,86,227600
     87,    153,       ,       ,1965,2001,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,994,2766,1772,79,220200
     87,    154,       ,       ,1965,2004,19,RANCH,1010,ONE FAM,C,AVERAGE,1170,3297,1943,82,240600
     87,    155,       ,       ,1970,2001,19,RANCH,1010,ONE FAM,C,AVERAGE,1092,2507,1646,79,201900
     87,    156,       ,       ,1968,2001,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1288,3954,2234,79,257600
     87,    157,       ,       ,1970,2001,19,RANCH,1010,ONE FAM,C,AVERAGE,940,1748,1245,79,155900
     87,    158,       ,       ,1970,2011,19,RANCH,1010,ONE FAM,C,AVERAGE,1542,1980,1594,89,217000
     87,    159,       ,       ,1970,2004,19,RANCH,1010,ONE FAM,C,AVERAGE,1984,3080,2180,82,241900
     87,    160,       ,       ,1960,2000,19,RANCH,1010,ONE FAM,C,AVERAGE,1302,3066,1912,78,226400
     87,    161,       ,       ,1950,1993,19,RANCH,1010,ONE FAM,C,AVERAGE,1384,3032,1756,71,186900
     87,    162,       ,       ,1963,2008,19,RANCH,1010,ONE FAM,C,AVERAGE,1332,3036,1830,86,242800
     87,    163,       ,       ,1964,2004,19,RANCH,1010,ONE FAM,C,AVERAGE,1145,2342,1419,82,192400
     87,    164,       ,       ,1920,1989,02,BUNGALOW,1010,ONE FAM,C,AVERAGE,1507,3508,1826,67,172800
     87,    165,       ,       ,1929,1993,06,COLONIAL,1010,ONE FAM,B-,GOOD (-),1680,2815,1939,71,275200
     87,    166,       ,       ,1950,1983,04,"CAMP,YRRND",301R,MOTEL-Res,C,AVERAGE,1204,2356,1271,61,60900
     87,    166,       ,       ,1965,1994,19,RANCH,301R,MOTEL-Res,C,AVERAGE,1150,2740,1676,72,162500
     87,    167,       ,       ,1960,2009,19,RANCH,1010,ONE FAM,C,AVERAGE,920,1756,1124,87,178900
     87,    168,       ,       ,1960,1997,21,SPLIT LVL,1010,ONE FAM,C,AVERAGE,1181,3232,1781,75,202300
     87,    169,       ,       ,1940,1993,02,BUNGALOW,1010,ONE FAM,C-,AVG. (-),1354,1762,1496,71,163700
     87,    170,       ,       ,1946,1996,02,BUNGALOW,1010,ONE FAM,C-,AVG. (-),1022,1442,1091,74,123200
     89,      1,       ,       ,2022,2022,39,REPAIR GAR,903C,MUNICPAL-Comm,C,Average,2592,3456,2808,100,200700
     89,      2,       ,       ,,,,,9030,,,,0,0,0,,0
     89,      3,       ,       ,,,,,4420,,,,0,0,0,,0
     89,      4,       ,       ,,,,,4420,,,,0,0,0,,0
     89,      5,       ,       ,1973,2005,11,MOBILE HM,1030,MOBIL HM,C,AVERAGE,890,1816,897,83,53700
     89,      6,       ,       ,2004,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1428,3366,1985,91,297700
     89,      7,       ,       ,1962,2001,19,RANCH,1010,ONE FAM,C,AVERAGE,909,2721,1545,79,193100
     89,      8,    101,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,    201,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,    301,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,    401,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,    501,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,    601,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,90,139700
     89,      8,    701,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,    801,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,    901,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   1001,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   1101,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,136100
     89,      8,   1201,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   1301,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   1401,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   1501,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   1601,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,91,138500
     89,      8,   1702,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   1802,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   1902,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   2002,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   2102,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,90,142100
     89,      8,   2202,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   2302,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,90,142400
     89,      8,   2402,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   2502,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   2602,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   2702,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   2802,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   2902,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   3002,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   3102,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,91,142200
     89,      8,   3202,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   3303,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   3403,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,134100
     89,      8,   3503,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   3603,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,133100
     89,      8,   3703,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,134200
     89,      8,   3803,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   3903,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   4003,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132300
     89,      8,   4103,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,91,139600
     89,      8,   4203,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,131900
     89,      8,   4303,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   4403,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   4503,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,133100
     89,      8,   4603,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   4703,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,91,146200
     89,      8,   4803,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,840,1296,936,85,134700
     89,      8,   4904,       ,1986,2007,08,TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   5004,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,140700
     89,      8,   5104,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   5204,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   5304,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   5404,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,90,150600
     89,      8,   5504,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,133100
     89,      8,   5604,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,131900
     89,      8,   5704,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,129900
     89,      8,   5804,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132300
     89,      8,   5904,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,804,1188,900,85,130400
     89,      8,   6004,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   6104,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   6204,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   6304,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   6404,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,134200
     89,      8,   6505,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   6605,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   6705,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   6805,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   6905,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132300
     89,      8,   7005,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7105,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7205,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7305,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1262,911,85,135100
     89,      8,   7405,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7505,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,   7605,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7705,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   7805,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   7905,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   8005,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   8106,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   8206,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,90,142200
     89,      8,   8306,       ,1986,2007,08,TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,132800
     89,      8,   8406,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   8506,       ,1986,2014,08,TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,92,142000
     89,      8,   8606,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,139300
     89,      8,   8706,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   8806,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,91,142100
     89,      8,   8906,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   9006,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   9106,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   9206,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,91,142600
     89,      8,   9306,       ,1986,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,90,138900
     89,      8,   9406,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   9506,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   9606,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,   9707,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   9807,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,   9907,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,130400
     89,      8,  10007,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,  10107,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,  10207,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,131200
     89,      8,  10307,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,134200
     89,      8,  10407,       ,1986,2013,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1296,914,91,141900
     89,      8,  10507,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,127100
     89,      8,  10607,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,135300
     89,      8,  10707,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,126900
     89,      8,  10807,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,125800
     89,      8,  10907,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1296,914,85,134200
     89,      8,  11007,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,126900
     89,      8,  11107,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,124200
     89,      8,  11207,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,124200
     89,      8,  11308,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,126100
     89,      8,  11408,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1272,912,85,125000
     89,      8,  11508,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,125800
     89,      8,  11608,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1176,902,85,124300
     89,      8,  11708,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,125800
     89,      8,  11808,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,125800
     89,      8,  11908,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,125800
     89,      8,  12008,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,124200
     89,      8,  12108,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,  12208,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,  12308,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
     89,      8,  12408,       ,1986,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,816,1152,900,85,132000
