REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,REM_PRCL_LOCN,PRC_TTL_LND_AREA_ACRES,LND_FRONTAGE,LND_DEPTH,LND_SITE_IDX,LND_OCC,LND_OCC_DESC,LND_ASSESS_VAL,LND_LINE_NUM,LND_BLDG_NUM
    105,      9,    801,       ,204 MECHANIC ST 08,0.000000,,,5,1020,CONDO,,1,1
    105,      9,    902,       ,204 MECHANIC ST 09,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1002,       ,204 MECHANIC ST 10,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1102,       ,204 MECHANIC ST 11,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1202,       ,204 MECHANIC ST 12,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1302,       ,204 MECHANIC ST 13,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1402,       ,204 MECHANIC ST 14,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1502,       ,204 MECHANIC ST 15,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1602,       ,204 MECHANIC ST 16,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1703,       ,204 MECHANIC ST 17,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1803,       ,204 MECHANIC ST 18,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   1903,       ,204 MECHANIC ST 19,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2003,       ,204 MECHANIC ST 20,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2103,       ,204 MECHANIC ST 21,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2203,       ,204 MECHANIC ST 22,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2303,       ,204 MECHANIC ST 23,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2403,       ,204 MECHANIC ST 24,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2504,       ,204 MECHANIC ST 25,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2604,       ,204 MECHANIC ST 26,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2704,       ,204 MECHANIC ST #27,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2804,       ,204 MECHANIC ST 28,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   2904,       ,204 MECHANIC ST 29,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3004,       ,204 MECHANIC ST 30,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3104,       ,204 MECHANIC ST 31,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3204,       ,204 MECHANIC ST 32,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3305,       ,204 MECHANIC ST 33,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3405,       ,204 MECHANIC ST 34,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3505,       ,204 MECHANIC ST 35,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3605,       ,204 MECHANIC ST 36,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3705,       ,204 MECHANIC ST 37,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3805,       ,204 MECHANIC ST 38,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   3905,       ,204 MECHANIC ST 39,0.000000,,,5,1020,CONDO,,1,1
    105,      9,   4005,       ,204 MECHANIC ST #40,0.000000,,,5,1020,CONDO,,1,1
    105,     10,       ,       ,198 MECHANIC ST ,0.470000,,,5,1010,ONE FAM,72500.00,1,1
    105,     11,       ,       ,194 MECHANIC ST,1.270000,,,0,1040,2 FAMILY,700.00,2,1
    105,     11,       ,       ,194 MECHANIC ST,1.270000,,,5,1040,2 FAMILY,84800.00,1,1
    105,     12,       ,       ,178 MECHANIC ST ,3.730000,,,0,9050,CHARITABLE,6800.00,2,1
    105,     12,       ,       ,178 MECHANIC ST ,3.730000,,,C,9050,CHARITABLE,733100.00,1,1
    105,     13,       ,       ,170 MECHANIC ST,0.740000,,,5,1010,ONE FAM,82900.00,1,1
    105,     14,       ,       ,162 MECHANIC ST ,0.360000,,,5,013R,RES/COM-Res,68300.00,1,1
    105,     15,       ,       ,154 MASCOMA ST ,0.230000,,,C,9030,MUNICPAL,16200.00,1,1
    105,     16,       ,       ,156 MASCOMA ST ,1.920000,,,0,1040,2 FAMILY,2300.00,2,1
    105,     16,       ,       ,156 MASCOMA ST ,1.920000,,,5,1040,2 FAMILY,94800.00,1,1
    105,     17,       ,       ,149 MASCOMA ST ,3.020000,,,0,1010,ONE FAM,5100.00,2,1
    105,     17,       ,       ,149 MASCOMA ST ,3.020000,,,0,3320,AUTO REP,0.00,1,2
    105,     17,       ,       ,149 MASCOMA ST ,3.020000,,,5,031R,COM/RES-Res,94800.00,1,1
    105,     22,       ,       ,116 MASCOMA ST,0.250000,,,5,1010,ONE FAM,68800.00,1,1
    105,     23,       ,       ,0 MASCOMA ST ,0.700000,,,5,1320,UNDEV,57800.00,1,1
    105,     26,       ,       ,0 MASCOMA ST,0.020000,,,C,9030,MUNICPAL,2200.00,1,1
    105,     27,       ,       ,160 MECHANIC ST ,0.230000,,,C,903C,MUNICPAL-Comm,129300.00,1,1
    105,     28,       ,       ,0 MECHANIC ST ,0.130000,,,C,9030,MUNICPAL,7100.00,1,1
    105,     29,       ,       ,119 MECHANIC ST ,2.300000,,,0,3250,STORE,,1,2
    105,     29,       ,       ,119 MECHANIC ST ,2.300000,,,0,3250,STORE,,1,3
    105,     29,       ,       ,119 MECHANIC ST ,2.300000,,,5,325R,STORE-Res,477900.00,1,1
    105,     31,       ,       ,129 MECHANIC ST,0.380000,,,C,3420,MEDICAL OFF,278000.00,1,1
    105,     32,       ,       ,7 SLAYTON HILL RD ,0.430000,,,C,3420,MEDICAL OFF,285800.00,1,1
    105,     33,       ,       ,9 SLAYTON HILL RD,0.630000,,,5,1010,ONE FAM,66200.00,1,1
    105,     34,       ,       ,2 DULAC ST ,0.370000,,,5,1010,ONE FAM,72900.00,1,1
    105,     35,       ,       ,4 DULAC ST,0.370000,,,5,1010,ONE FAM,69100.00,1,1
    105,     36,       ,       ,6 DULAC ST,0.370000,,,5,1010,ONE FAM,69100.00,1,1
    105,     37,       ,       ,8 DULAC ST ,0.360000,,,5,1010,ONE FAM,61700.00,1,1
    105,     38,       ,       ,10 DULAC ST,0.350000,,,5,1010,ONE FAM,61500.00,1,1
    105,     39,       ,       ,12 DULAC ST,0.360000,,,5,1010,ONE FAM,61700.00,1,1
    105,     40,       ,       ,14 DULAC ST,0.430000,,,5,1010,ONE FAM,64300.00,1,1
    105,     45,       ,       ,11 DULAC ST,1.040000,,,0,1010,ONE FAM,100.00,2,1
    105,     45,       ,       ,11 DULAC ST,1.040000,,,5,1010,ONE FAM,66300.00,1,1
    105,     46,       ,       ,1 DULAC ST ,0.440000,,,5,1010,ONE FAM,71800.00,1,1
    105,     48,       ,       ,0 SLAYTON HILL RD ,26.860000,,,0,1300,RES LAND,55800.00,2,1
    105,     48,       ,       ,0 SLAYTON HILL RD ,26.860000,,,5,1300,RES LAND,80300.00,1,1
    105,     93,       ,       ,0 SLAYTON HILL RD,0.230000,,,5,1310,POTNLDEV,4100.00,1,1
    105,     94,       ,       ,29 SLAYTON HILL RD ,2.870000,,,0,1010,ONE FAM,5400.00,2,1
    105,     94,       ,       ,29 SLAYTON HILL RD ,2.870000,,,5,1010,ONE FAM,114700.00,1,1
    105,     95,       ,       ,0 SLAYTON HILL RD,0.230000,,,5,1310,POTNLDEV,4100.00,1,1
    105,     98,       ,       ,0 SLAYTON HILL RD,0.230000,,,5,1310,POTNLDEV,4100.00,1,1
    105,     99,       ,       ,33 SLAYTON HILL RD,0.630000,,,5,1010,ONE FAM,101500.00,1,1
    105,    100,       ,       ,32 SLAYTON HILL RD ,0.800000,,,5,1012,ONE FAM W ACC,102800.00,1,1
    105,    101,       ,       ,21-22 TANNERY LN ,24.100000,,,0,1120,APT 9+UP,,1,2
    105,    101,       ,       ,21-22 TANNERY LN ,24.100000,,,0,1120,APT 9+UP,3800.00,3,1
    105,    101,       ,       ,21-22 TANNERY LN ,24.100000,,,0,6231,OTHER REC,780.00,2,1
    105,    101,       ,       ,21-22 TANNERY LN ,24.100000,,,C,1120,APT 9+UP,843100.00,1,1
    105,    102,       ,       ,28 SLAYTON HILL RD ,0.590000,,,5,1050,3 FAMILY,104500.00,1,1
    105,    103,       ,       ,4 TANNERY LN ,0.358127,,,5,1010,ONE FAM,80300.00,1,1
    105,    104,       ,       ,2 TANNERY LN,0.510000,,,5,1010,ONE FAM,87100.00,1,1
    105,    105,       ,       ,5 BAXTER CT,1.120000,,,0,4500,STATE ED TAX,1100.00,2,1
    105,    105,       ,       ,5 BAXTER CT,1.120000,,,5,4500,STATE ED TAX,149600.00,1,1
    105,    106,       ,       ,10 SLAYTON HILL RD ,0.600000,,,C,3400,OFFICE,313300.00,1,1
    105,    107,       ,       ,4 SLAYTON HILL RD,0.420000,,,C,3250,STORE,284300.00,1,1
    105,    108,       ,       ,165 MECHANIC ST,0.557048,,,C,3400,OFFICE,183400.00,1,1
    105,    110,       ,       ,177 MECHANIC ST ,1.939991,,,0,3130,LUMBER,,1,2
    105,    110,       ,       ,177 MECHANIC ST ,1.939991,,,0,3130,LUMBER,,1,4
    105,    110,       ,       ,177 MECHANIC ST ,1.939991,,,0,3130,LUMBER,,1,5
    105,    110,       ,       ,177 MECHANIC ST ,1.939991,,,0,313C,LUMBER-Comm,,1,3
    105,    110,       ,       ,177 MECHANIC ST ,1.939991,,,C,313C,LUMBER-Comm,640000.00,1,1
    105,    111,       ,       ,181 MECHANIC ST ,0.230000,,,5,1010,ONE FAM,90300.00,1,1
    105,    112,       ,       ,187 MECHANIC ST,0.620000,,,C,3250,STORE,253700.00,1,1
    105,    113,       ,       ,189 MECHANIC ST ,0.850000,,,C,9050,CHARITABLE,331000.00,1,1
    105,    114,       ,       ,195 MECHANIC ST ,1.320000,,,0,3250,STORE,0.00,1,2
    105,    114,       ,       ,195 MECHANIC ST ,1.320000,,,C,112C,APT 9+UP-Comm,725800.00,1,1
    105,    115,       ,       ,207 MECHANIC ST,1.589991,,,C,316C,COMMWHSE-Comm,524500.00,1,1
    105,    116,       ,       ,213 MECHANIC ST,1.500000,,,C,3250,STORE,549800.00,1,1
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,3400,OFFICE,0.00,1,8
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,3400,OFFICE,0.00,1,9
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,2
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,3
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,4
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,5
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,6
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,0,340I,OFFICE-Ind,0.00,1,7
    105,    117,       ,       ,227 MECHANIC ST ,4.469995,,,C,3400,OFFICE,1638500.00,1,1
    105,    118,       ,       ,45 BUCKINGHAM PL ,9.150000,,,0,9060,CHURCH,12800.00,2,1
    105,    118,       ,       ,45 BUCKINGHAM PL ,9.150000,,,C,9060,CHURCH,838200.00,1,1
    105,    119,       ,       ,225 MECHANIC ST ,1.150000,,,C,3410,BANK,421500.00,1,1
    106,     14,       ,       ,16 DULAC ST,0.440000,,,5,1010,ONE FAM,64600.00,1,1
    106,     15,       ,       ,18 DULAC ST,0.350000,,,5,1010,ONE FAM,61500.00,1,1
    106,     16,       ,       ,20 DULAC ST,0.354132,,,5,1010,ONE FAM,61700.00,1,1
    106,     17,       ,       ,22 DULAC ST,0.380000,,,5,1010,ONE FAM,62600.00,1,1
    106,     18,       ,       ,24 DULAC ST,0.310000,,,5,1010,ONE FAM,52700.00,1,1
    106,     20,       ,       ,90 DULAC ST,5.080000,,,0,1040,2 FAMILY,7700.00,2,1
    106,     20,       ,       ,90 DULAC ST,5.080000,,,5,1040,2 FAMILY,94800.00,1,1
    106,     21,       ,       ,1 LOGAN LN ,0.540000,,,5,1010,ONE FAM,84000.00,1,1
    106,     22,       ,       ,1 BROOKSIDE DR,0.350000,,,5,1010,ONE FAM,79900.00,1,1
    106,     23,       ,       ,3 BROOKSIDE DR,0.370000,,,5,1010,ONE FAM,80800.00,1,1
    106,     24,       ,       ,5 BROOKSIDE DR,0.540000,,,5,1010,ONE FAM,88500.00,1,1
    106,     25,       ,       ,6 BROOKSIDE DR,1.000000,,,5,1010,ONE FAM,89800.00,1,1
    106,     26,       ,       ,4 BROOKSIDE DR,0.227273,,,5,1010,ONE FAM,70700.00,1,1
    106,     27,       ,       ,6 LOGAN LN,0.140000,,,5,1010,ONE FAM,66300.00,1,1
    106,     28,       ,       ,4 LOGAN LN,0.350000,,,5,1010,ONE FAM,79900.00,1,1
    106,     29,       ,       ,2 LOGAN LN,0.400000,,,5,1010,ONE FAM,78100.00,1,1
    106,     30,       ,       ,50 WATER ST ,2.520000,,,0,9030,MUNICPAL,3000.00,2,1
    106,     30,       ,       ,50 WATER ST ,2.520000,,,C,9030,MUNICPAL,391000.00,1,1
    106,     31,       ,       ,0 WATER ST,0.070000,,,C,9030,MUNICPAL,13100.00,1,1
    106,     32,       ,       ,0 WATER ST,0.260000,,,C,9030,MUNICPAL,16700.00,1,1
    106,     33,       ,       ,0 WATER ST,1.100000,,,5,1320,UNDEV,9500.00,1,1
    106,     34,       ,       ,43 MECHANIC ST ,0.521304,,,5,1110,APT 4-8,111700.00,1,1
    106,     36,       ,       ,45 MECHANIC ST ,0.360000,,,C,325V,STORE-Vac,274900.00,1,1
    106,     37,       ,       ,1 BLACKSMITH ST ,0.190000,,,5,1010,ONE FAM,51600.00,1,1
    106,     38,       ,       ,3 BLACKSMITH ST,0.200000,,,5,1010,ONE FAM,52000.00,1,1
    106,     39,       ,       ,5 BLACKSMITH ST,0.090000,,,5,1010,ONE FAM,47500.00,1,1
    106,     40,       ,       ,7 BLACKSMITH ST,0.060000,,,5,1010,ONE FAM,46100.00,1,1
    106,     41,       ,       ,9 BLACKSMITH ST,0.110000,,,5,1010,ONE FAM,48500.00,1,1
    106,     42,       ,       ,15 BLACKSMITH ST,0.270000,,,5,1040,2 FAMILY,55400.00,1,1
    106,     43,       ,       ,4 BLACKSMITH ST,0.240000,,,0,1010,ONE FAM,,1,2
    106,     43,       ,       ,4 BLACKSMITH ST,0.240000,,,5,1110,APT 4-8,107400.00,1,1
    106,     44,       ,       ,2 BLACKSMITH ST,0.080000,,,5,1010,ONE FAM,76200.00,1,1
    106,     45,       ,       ,55 MECHANIC ST ,0.000000,,,C,3270,CONDO-RETAI,,1,1
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,0,3430,CONDO-OFF,,1,2
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,0,3430,CONDO-OFF,,1,3
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,0,3430,CONDO-OFF,,1,4
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,0,3430,CONDO-OFF,,1,5
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,0,3430,CONDO-OFF,,1,6
    106,     46,       ,       ,85 MECHANIC ST ,0.000000,,,C,3430,CONDO-OFF,,1,1
    106,     46,      A,       ,85 MECHANIC ST,0.000000,,,C,316C,COMMWHSE-Comm,,1,1
    106,     46,    907,       ,85 MECHANIC ST C2-1,0.000000,,,C,3430,CONDO-OFF,,1,1
    106,     46,    DAM,       ,MECHANIC ST ,0.000000,,,,9030,MUNICPAL,,1,1
    106,     47,       ,       ,91 MECHANIC ST ,1.979982,,,C,3160,COMMWHSE,689500.00,1,1
    106,     48,       ,       ,95 MECHANIC ST ,0.840000,,,C,316C,COMMWHSE-Comm,312700.00,1,1
    106,     49,       ,       ,0 MECHANIC ST ,0.830000,,,C,9030,MUNICPAL,173000.00,1,1
    106,     50,       ,       ,0 MECHANIC ST ,0.070000,,,C,9030,MUNICPAL,6500.00,1,1
    106,     51,       ,       ,90 MECHANIC ST ,0.234389,,,5,1040,2 FAMILY,60500.00,1,1
    106,     52,       ,       ,88 MECHANIC ST,0.170000,,,5,1040,2 FAMILY,57600.00,1,1
    106,     52,    100,       ,86 MECHANIC ST ,0.160000,,,5,1040,2 FAMILY,57200.00,1,1
    106,     53,       ,       ,84 MECHANIC ST,0.160000,,,5,1010,ONE FAM,51500.00,1,1
    106,     54,       ,       ,82 MECHANIC ST,0.110000,,,5,1010,ONE FAM,49500.00,1,1
    106,     55,       ,       ,80 MECHANIC ST ,0.140000,,,5,1010,ONE FAM,56300.00,1,1
    106,     56,       ,       ,78 MECHANIC ST ,0.160000,,,5,1110,APT 4-8,54300.00,1,1
    106,     57,       ,       ,74 MECHANIC ST,0.360000,,,5,1040,2 FAMILY,68300.00,1,1
    106,     58,       ,       ,70 MECHANIC ST,0.170000,,,5,1050,3 FAMILY,57600.00,1,1
    106,     59,       ,       ,68 MECHANIC ST,0.290000,,,5,1110,APT 4-8,70600.00,1,1
    106,     60,       ,       ,62 MECHANIC ST,0.180000,,,5,1110,APT 4-8,58100.00,1,1
    106,     61,       ,       ,60 MECHANIC ST,0.260000,,,5,1010,ONE FAM,62200.00,1,1
    106,     62,       ,       ,56 MECHANIC ST,0.250000,,,5,1110,APT 4-8,61500.00,1,1
    106,     63,       ,       ,68 MASCOMA ST ,0.470000,,,5,1110,APT 4-8,89200.00,1,1
    106,     64,       ,       ,70 MASCOMA ST,0.280000,,,5,1010,ONE FAM,71000.00,1,1
    106,     65,       ,       ,74 MASCOMA ST,0.420000,,,5,1040,2 FAMILY,78900.00,1,1
    106,     66,       ,       ,76 MASCOMA ST,0.560000,,,5,1040,2 FAMILY,84900.00,1,1
    106,     67,       ,       ,78 MASCOMA ST,0.253673,,,5,1040,2 FAMILY,69000.00,1,1
    106,     67,    100,       ,82 MASCOMA ST ,0.233287,,,5,1110,APT 4-8,78200.00,1,1
    106,     68,       ,       ,84 MASCOMA ST,0.110000,,,5,1040,2 FAMILY,64700.00,1,1
    106,     69,       ,       ,80 MASCOMA ST,0.210000,,,5,1010,ONE FAM,66300.00,1,1
    106,     70,       ,       ,86 MASCOMA ST ,0.330000,,,5,1110,APT 4-8,74600.00,1,1
    106,     71,       ,       ,90 MASCOMA ST ,0.380000,,,5,1040,2 FAMILY,77200.00,1,1
    106,     72,       ,       ,92 MASCOMA ST,0.290000,,,5,1010,ONE FAM,71700.00,1,1
    106,     73,       ,       ,94 MASCOMA ST ,0.680000,,,5,1110,APT 4-8,99800.00,1,1
    106,     74,       ,       ,98 MASCOMA ST,0.180000,,,5,1010,ONE FAM,64900.00,1,1
    106,     75,       ,       ,100 MASCOMA ST,0.330000,,,5,1010,ONE FAM,74600.00,1,1
    106,     76,       ,       ,106 MASCOMA ST,0.300000,,,5,1050,3 FAMILY,72400.00,1,1
    106,     77,       ,       ,110 MASCOMA ST,0.250000,,,5,1040,2 FAMILY,68800.00,1,1
    106,     78,       ,       ,112 MASCOMA ST,0.280000,,,5,1010,ONE FAM,71000.00,1,1
    106,     80,       ,       ,103 MASCOMA ST,1.340000,,,0,1040,2 FAMILY,900.00,2,1
    106,     80,       ,       ,103 MASCOMA ST,1.340000,,,5,1040,2 FAMILY,94800.00,1,1
    106,     81,       ,       ,95 MASCOMA ST,0.680000,,,5,1040,2 FAMILY,90800.00,1,1
    106,     82,       ,       ,91 MASCOMA ST,0.379270,,,5,1040,2 FAMILY,77200.00,1,1
    106,     83,       ,       ,89 MASCOMA ST ,0.600000,,,5,1010,ONE FAM,86800.00,1,1
    106,     84,       ,       ,85 MASCOMA ST,0.420000,,,5,1040,2 FAMILY,78900.00,1,1
    106,     85,       ,       ,81 MASCOMA ST ,0.420000,,,5,1110,APT 4-8,78900.00,1,1
    106,     86,       ,       ,29 WATER ST,0.440000,,,0,1090,MULT HS,,1,2
    106,     86,       ,       ,29 WATER ST,0.440000,,,5,1090,MULT HS,84000.00,1,1
    106,     87,       ,       ,35 WATER ST ,0.131198,,,5,1010,ONE FAM,65800.00,1,1
    106,     87,    100,       ,37 WATER ST,0.192378,,,5,1040,2 FAMILY,62000.00,1,1
    106,     88,       ,       ,41 WATER ST,0.370000,,,5,1010,ONE FAM,72600.00,1,1
    106,     89,       ,       ,43 WATER ST,0.200000,,,5,1050,3 FAMILY,62400.00,1,1
    106,     90,       ,       ,47 WATER ST,0.250000,,,5,1040,2 FAMILY,65200.00,1,1
    106,     91,       ,       ,53 WATER ST,0.240000,,,5,1110,APT 4-8,71600.00,1,1
    106,     92,       ,       ,55 WATER ST,0.100000,,,5,1040,2 FAMILY,64000.00,1,1
    106,     93,       ,       ,57 WATER ST,0.100000,,,5,1010,ONE FAM,64000.00,1,1
    106,     94,       ,       ,59 WATER ST,0.210000,,,5,1010,ONE FAM,69800.00,1,1
    106,     95,       ,       ,63 WATER ST,0.250000,,,5,1010,ONE FAM,72400.00,1,1
    106,     96,       ,       ,69 WATER ST,0.300000,,,5,1010,ONE FAM,76200.00,1,1
    106,     97,       ,       ,71 WATER ST,0.110000,,,5,1010,ONE FAM,61500.00,1,1
    106,     98,       ,       ,51 SPRING ST,0.350000,,,5,1010,ONE FAM,75900.00,1,1
    106,     99,       ,       ,47 SPRING ST,0.110000,,,5,1040,2 FAMILY,61500.00,1,1
    106,    100,       ,       ,64 CHURCH ST,0.240000,,,5,1010,ONE FAM,71600.00,1,1
    106,    101,       ,       ,62 CHURCH ST,0.220000,,,5,1040,2 FAMILY,70300.00,1,1
    106,    102,       ,       ,60 CHURCH ST,0.120000,,,5,1010,ONE FAM,65300.00,1,1
    106,    103,       ,       ,58 CHURCH ST,0.170000,,,5,1040,2 FAMILY,67800.00,1,1
    106,    104,       ,       ,54 CHURCH ST,0.250000,,,5,1110,APT 4-8,79600.00,1,1
    106,    105,       ,       ,48 CHURCH ST ,0.270000,,,5,1040,2 FAMILY,73900.00,1,1
    106,    106,       ,       ,46 CHURCH ST,0.210000,,,5,1010,ONE FAM,69800.00,1,1
    106,    107,       ,       ,44 CHURCH ST,0.180000,,,5,1010,ONE FAM,68300.00,1,1
    106,    108,       ,       ,40 CHURCH ST,0.190000,,,5,1010,ONE FAM,68800.00,1,1
    106,    109,       ,       ,36 CHURCH ST ,0.080000,,,5,1010,ONE FAM,62700.00,1,1
    106,    110,       ,       ,32 CHURCH ST ,0.230000,,,5,1110,APT 4-8,63800.00,1,1
    106,    111,       ,       ,28 CHURCH ST,0.110000,,,5,1050,3 FAMILY,64700.00,1,1
    106,    112,       ,       ,80 CHURCH ST,0.710000,,,5,1040,2 FAMILY,87000.00,1,1
    106,    113,       ,       ,78 CHURCH ST ,0.390000,,,5,1010,ONE FAM,69900.00,1,1
    106,    114,       ,       ,52 SPRING ST,0.490000,,,5,1010,ONE FAM,77600.00,1,1
    106,    115,       ,       ,0 DULAC ST,2.190000,,,0,9030,MUNICPAL,2400.00,2,1
    106,    115,       ,       ,0 DULAC ST,2.190000,,,C,9030,MUNICPAL,219900.00,1,1
    106,    116,       ,       ,0 SPRING ST,0.920000,,,C,9030,MUNICPAL,214100.00,1,1
    106,    117,       ,       ,23 DULAC ST,0.350000,,,5,1010,ONE FAM,68300.00,1,1
    106,    118,       ,       ,21 DULAC ST,0.290000,,,5,1010,ONE FAM,50200.00,1,1
    106,    119,       ,       ,19 DULAC ST,0.200000,,,5,1010,ONE FAM,59300.00,1,1
    106,    120,       ,       ,17 DULAC ST ,0.312672,,,5,1010,ONE FAM,51300.00,1,1
    106,    133,       ,       ,92 MECHANIC ST ,0.194674,,,5,1010,ONE FAM,58700.00,1,1
    107,      1,       ,       ,140 SCHOOL ST,0.470000,,,5,1010,ONE FAM,61400.00,1,1
    107,      2,       ,       ,138 SCHOOL ST,0.700000,,,0,101C,ONE FAM-Comm,,1,2
    107,      2,       ,       ,138 SCHOOL ST,0.700000,,,5,1010,ONE FAM,69400.00,1,1
    107,      3,       ,       ,136 SCHOOL ST,0.860000,,,5,1010,ONE FAM,71600.00,1,1
    107,      4,       ,       ,114 SCHOOL ST ,1.500000,,,0,1120,APT 9+UP,1300.00,2,1
    107,      4,       ,       ,114 SCHOOL ST ,1.500000,,,C,1120,APT 9+UP,244400.00,1,1
    107,      5,       ,       ,112 SCHOOL ST,2.830000,,,0,1110,APT 4-8,1100.00,2,1
    107,      5,       ,       ,112 SCHOOL ST,2.830000,,,5,1110,APT 4-8,79800.00,1,1
    107,      6,       ,       ,108 SCHOOL ST ,0.420000,,,5,1040,2 FAMILY,74800.00,1,1
    107,      7,       ,       ,104 SCHOOL ST,0.110000,,,5,1010,ONE FAM,58200.00,1,1
    107,      8,    100,       ,102 SCHOOL ST ,0.350000,,,5,1110,APT 4-8,79900.00,1,1
    107,      8,    200,       ,5 COLLEGE AVE,0.240000,,,5,1010,ONE FAM,71600.00,1,1
    107,      8,    300,       ,7 COLLEGE AVE ,0.230000,,,5,1010,ONE FAM,70800.00,1,1
    107,      9,       ,       ,92 SCHOOL ST,0.350000,,,5,1010,ONE FAM,71900.00,1,1
    107,     10,       ,       ,0 COLLEGE AVE,3.360000,,,0,1320,UNDEV,600.00,2,1
    107,     10,       ,       ,0 COLLEGE AVE,3.360000,,,5,1320,UNDEV,10000.00,1,1
    107,     11,       ,       ,6 COLLEGE AVE ,0.160000,,,5,1010,ONE FAM,67300.00,1,1
    107,     12,       ,       ,2 COLLEGE AVE ,0.140000,,,5,1010,ONE FAM,66300.00,1,1
    107,     13,       ,       ,2 SOUTH ST,0.130000,,,5,1050,3 FAMILY,65800.00,1,1
    107,     14,       ,       ,6 SOUTH ST ,0.130000,,,5,1010,ONE FAM,65800.00,1,1
    107,     15,       ,       ,8 SOUTH ST,0.374747,,,5,1040,2 FAMILY,81000.00,1,1
    107,     16,       ,       ,10 SOUTH ST,0.350000,,,5,1040,2 FAMILY,79900.00,1,1
    107,     17,       ,       ,14 SOUTH ST ,0.350000,,,5,1040,2 FAMILY,79900.00,1,1
    107,     18,       ,       ,18 SOUTH ST ,2.710000,,,0,1120,APT 9+UP,,1,2
    107,     18,       ,       ,18 SOUTH ST ,2.710000,,,0,1120,APT 9+UP,,1,3
